dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,107,"        	    for (int i = 0; i < params1.length; i++) {
",10,1,0,1,3,0,0,0,0,12,42,8,0.09496,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,104,"        	Class[] params1 = m1.getParameterTypes();
",2,0,0,2,4,0,4,2,0,8,41,6,0.09441,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,105,"        	Class[] params2 = m2.getParameterTypes();
",2,0,0,2,4,0,4,2,0,8,41,6,0.09441,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,106,"        	if (params1.length == params2.length) {
",8,1,0,1,3,0,0,0,0,9,39,6,0.09441,0
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,6,17,"        Object[] actualArgs = actual.getArguments();
",2,0,0,2,4,0,4,2,0,8,44,4,0.09423,0
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,6,18,"        return argumentsMatch(invocationMatcher, actualArgs) || varArgsMatch(invocationMatcher, actual);
",0,1,0,2,4,1,12,0,0,13,96,4,0.09423,0
defect4j,mockito,org/mockito/ArgumentMatcher,6,60,"public abstract class ArgumentMatcher<T> extends BaseMatcher<T> {
",4,0,0,0,1,2,0,4,0,10,65,1,0.09405,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,61,"        return invocation.getMock().equals(actual.getMock())
",0,0,0,3,6,1,10,0,0,10,52,7,0.09369,0
defect4j,mockito,org/mockito/Matchers,6,324,"        return reportMatcher(Any.ANY).returnString();
",4,0,0,2,4,1,4,0,0,8,45,5,0.09302,0
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,6,15,"public class ArgumentsComparator {
",2,0,0,0,1,1,0,0,0,3,34,1,0.09298,0
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,6,22,"        if (actualArgs.length != invocationMatcher.getMatchers().size()) {
",4,1,0,3,7,0,6,0,0,11,66,4,0.09298,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,99,"        Method m1 = invocation.getMethod();
",2,0,0,1,2,0,4,2,0,8,35,4,0.09263,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,100,"        Method m2 = candidate.getMethod();
",2,0,0,1,2,0,4,2,0,8,34,4,0.09263,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,102,"        if (m1.getName() != null && m1.getName().equals(m2.getName())) {
",0,2,0,5,11,0,14,0,0,16,64,4,0.09263,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,79,"        Class<?> returnType = invocation.getMethod().getReturnType();
",2,0,0,2,4,0,6,2,0,10,61,4,0.09245,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,80,"        return returnValueFor(returnType);
",0,0,0,1,2,1,4,0,0,4,34,5,0.09245,0
defect4j,mockito,org/mockito/configuration/DefaultMockitoConfiguration,6,32,"        return new ReturnsEmptyValues();
",0,0,0,1,2,1,0,2,0,2,32,6,0.09228,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/GloballyConfiguredAnswer,6,24,"        return new GlobalConfiguration().getDefaultAnswer().answer(invocation);
",0,0,0,3,6,1,6,2,0,8,71,5,0.09211,0
defect4j,mockito,org/mockito/internal/configuration/GlobalConfiguration,6,67,"        return GLOBAL_CONFIGURATION.get().getDefaultAnswer();
",0,0,0,2,4,1,6,0,0,6,53,5,0.09211,0
defect4j,mockito,org/mockito/internal/util/ObjectMethodsGuru,6,39,"        return Comparable.class.isAssignableFrom(method.getDeclaringClass())
",0,0,0,2,4,1,6,2,0,8,68,8,0.09142,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,72,"        } else if (methodsGuru.isCompareToMethod(invocation.getMethod())) {
",0,0,0,3,8,0,8,0,0,8,67,6,0.09142,0
defect4j,mockito,org/mockito/internal/progress/HandyReturnValues,6,20,"        return 0;
",0,0,0,0,0,1,0,0,0,0,9,3,0.09091,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,84,"        if (Primitives.isPrimitiveOrWrapper(type)) {
",0,0,0,2,5,0,6,0,0,6,44,5,0.08925,0
defect4j,mockito,org/mockito/internal/creation/cglib/MethodInterceptorFilter,6,45,"            return proxy == args[0];
",2,1,1,1,2,1,0,0,0,5,24,6,0.08909,0
defect4j,mockito,org/mockito/internal/handler/NullResultGuardian,6,35,"            return result;
",2,0,0,0,0,1,0,0,0,2,14,6,0.08893,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,64,"        if (methodsGuru.isToString(invocation.getMethod())) {
",0,0,0,3,7,0,8,0,0,8,53,5,0.08861,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,53,"        return this.matchers;
",2,0,0,0,0,1,0,0,0,2,21,5,0.08673,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,42,"        return PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.containsKey(type);
",0,0,0,1,2,1,6,0,0,6,61,5,0.08333,0
defect4j,mockito,org/mockito/internal/util/ObjectMethodsGuru,6,18,"        return isToString(new DelegatingMethod(method));
",2,0,0,2,4,1,2,2,0,6,48,5,0.08305,0
defect4j,mockito,org/mockito/internal/util/ObjectMethodsGuru,6,22,"        return method.getReturnType() == String.class
",0,1,0,1,2,1,4,2,0,7,45,6,0.08305,0
defect4j,mockito,org/mockito/internal/creation/DelegatingMethod,6,38,"        return method.getReturnType();
",0,0,0,1,2,1,4,0,0,4,30,5,0.08305,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,13,"    private static final Map<Class<?>, Class<?>> PRIMITIVE_TYPES = new HashMap<Class<?>, Class<?>>();
",2,0,0,1,2,3,0,12,0,17,97,2,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,14,"    private static final Map<Class<?>, Object> PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES = new HashMap<Class<?>, Object>();
",2,0,0,1,2,3,0,12,0,17,113,2,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,58,"        PRIMITIVE_TYPES.put(Boolean.class, Boolean.TYPE);
",4,0,0,1,2,0,4,2,0,10,49,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,59,"        PRIMITIVE_TYPES.put(Character.class, Character.TYPE);
",4,0,0,1,2,0,4,2,0,10,53,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,60,"        PRIMITIVE_TYPES.put(Byte.class, Byte.TYPE);
",4,0,0,1,2,0,4,2,0,10,43,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,61,"        PRIMITIVE_TYPES.put(Short.class, Short.TYPE);
",4,0,0,1,2,0,4,2,0,10,45,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,62,"        PRIMITIVE_TYPES.put(Integer.class, Integer.TYPE);
",4,0,0,1,2,0,4,2,0,10,49,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,63,"        PRIMITIVE_TYPES.put(Long.class, Long.TYPE);
",4,0,0,1,2,0,4,2,0,10,43,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,64,"        PRIMITIVE_TYPES.put(Float.class, Float.TYPE);
",4,0,0,1,2,0,4,2,0,10,45,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,65,"        PRIMITIVE_TYPES.put(Double.class, Double.TYPE);
",4,0,0,1,2,0,4,2,0,10,47,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,69,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(Boolean.class, false);
",0,0,0,1,2,0,4,2,0,7,62,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,70,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(Character.class, '\u0000');
",0,0,0,1,2,0,4,2,0,7,67,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,71,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(Byte.class, (byte) 0);
",0,0,0,2,4,0,4,2,0,6,62,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,72,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(Short.class, (short) 0);
",0,0,0,2,4,0,4,2,0,6,64,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,73,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(Integer.class, 0);
",0,0,0,1,2,0,4,2,0,6,58,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,74,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(Long.class, 0L);
",0,0,0,1,2,0,4,2,0,6,56,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,75,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(Float.class, 0F);
",0,0,0,1,2,0,4,2,0,6,57,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,76,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(Double.class, 0D);
",0,0,0,1,2,0,4,2,0,6,58,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,78,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(boolean.class, false);
",0,0,0,1,2,0,4,0,0,5,62,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,79,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(char.class, '\u0000');
",0,0,0,1,2,0,4,0,0,5,62,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,80,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(byte.class, (byte) 0);
",0,0,0,2,4,0,4,0,0,4,62,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,81,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(short.class, (short) 0);
",0,0,0,2,4,0,4,0,0,4,64,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,82,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(int.class, 0);
",0,0,0,1,2,0,4,0,0,4,54,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,83,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(long.class, 0L);
",0,0,0,1,2,0,4,0,0,4,56,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,84,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(float.class, 0F);
",0,0,0,1,2,0,4,0,0,4,57,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,85,"        PRIMITIVE_OR_WRAPPER_DEFAULT_VALUES.put(double.class, 0D);
",0,0,0,1,2,0,4,0,0,4,58,5,0.08235,0
defect4j,mockito,org/mockito/internal/util/Primitives,6,86,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.08235,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/MockScanner,6,76,"        return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.08020,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,45,"        this.invocationForStubbing = invocationMatcher;
",4,0,0,0,0,0,0,0,0,5,47,4,0.08007,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,46,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.08007,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,93,"             Object ret = mockSettings.getDefaultAnswer().answer(invocation);
",2,0,0,2,4,0,8,2,0,12,64,6,0.08007,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,100,"            invocationContainerImpl.resetInvocationForPotentialStubbing(invocationMatcher);
",0,0,0,1,2,0,6,0,0,6,79,7,0.08007,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,101,"            return ret;
",2,0,0,0,0,1,0,0,0,2,11,6,0.08007,0
defect4j,mockito,org/mockito/internal/util/MockUtil,6,70,"        return isMockitoMock(mock) && getMockSettings(mock).getDefaultAnswer() == Mockito.CALLS_REAL_METHODS;
",4,2,0,3,6,1,10,0,0,16,101,4,0.07980,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,85,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.07903,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,87,"        return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.07903,0
defect4j,mockito,org/mockito/internal/util/MockNameImpl,6,20,"            this.mockName = toInstanceName(classToMock);
",2,0,0,1,2,0,4,0,0,7,44,6,0.07878,0
defect4j,mockito,org/mockito/internal/util/MockNameImpl,6,21,"            this.defaultName = true;
",2,0,0,0,0,0,0,0,0,4,24,6,0.07878,0
defect4j,mockito,org/mockito/internal/util/MockNameImpl,6,32,"        String className = clazz.getSimpleName();
",2,0,0,1,2,0,4,2,0,8,41,4,0.07878,0
defect4j,mockito,org/mockito/internal/util/MockNameImpl,6,33,"        if (className.length() == 0) {
",0,1,0,2,5,0,4,0,0,5,30,4,0.07878,0
defect4j,mockito,org/mockito/internal/util/MockNameImpl,6,38,"        return className.substring(0, 1).toLowerCase() + className.substring(1);
",0,1,0,3,6,1,10,0,0,11,72,4,0.07878,0
defect4j,mockito,org/mockito/internal/creation/settings/CreationSettings,6,81,"        return defaultAnswer;
",2,0,0,0,0,1,0,0,0,2,21,4,0.07865,0
defect4j,mockito,org/mockito/internal/invocation/InvocationImpl,6,54,"        return mock;
",2,0,0,0,0,1,0,0,0,2,12,4,0.07815,0
defect4j,mockito,org/mockito/internal/progress/HandyReturnValues,6,28,"        return false;
",0,0,0,0,0,1,0,0,0,1,13,4,0.07692,0
defect4j,mockito,org/mockito/internal/progress/HandyReturnValues,6,32,"        return """";
",0,0,0,0,0,1,0,0,0,1,10,4,0.07692,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/MockScanner,6,72,"        } else if (isMockOrSpy(instance)) {
",0,0,0,2,6,0,4,0,0,4,35,6,0.07609,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/MockScanner,6,86,"        return mockUtil.isMock(instance)
",0,0,0,1,2,1,6,0,0,6,32,6,0.07609,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,87,"        StubbedInvocationMatcher stubbedInvocation = invocationContainerImpl.findAnswerFor(invocation);
",2,0,0,1,2,0,6,2,0,10,95,4,0.07597,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,89,"        if (stubbedInvocation != null) {
",2,1,0,1,3,0,0,0,0,3,32,4,0.07597,0
defect4j,mockito,org/mockito/internal/creation/DelegatingMethod,6,26,"        return method;
",2,0,0,0,0,1,0,0,0,2,14,4,0.07585,0
defect4j,mockito,org/mockito/internal/creation/DelegatingMethod,6,42,"        return method.isVarArgs();
",0,0,0,1,2,1,4,0,0,4,26,5,0.07538,0
defect4j,mockito,org/mockito/internal/creation/cglib/CglibMockMaker,6,42,"            return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.07538,0
defect4j,mockito,org/mockito/internal/creation/cglib/DelegatingMockitoMethodProxy,6,14,"    public DelegatingMockitoMethodProxy(MethodProxy methodProxy) {
",4,0,0,1,3,1,0,2,0,7,62,2,0.07527,0
defect4j,mockito,org/mockito/internal/creation/cglib/DelegatingMockitoMethodProxy,6,15,"        this.methodProxy = methodProxy;
",4,0,0,0,0,0,0,0,0,5,31,4,0.07527,0
defect4j,mockito,org/mockito/internal/creation/cglib/DelegatingMockitoMethodProxy,6,16,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.07527,0
defect4j,mockito,org/mockito/internal/creation/cglib/MethodInterceptorFilter,6,73,"        return new DelegatingMockitoMethodProxy(methodProxy);
",2,0,0,1,2,1,0,2,0,4,53,5,0.07527,0
defect4j,mockito,org/mockito/internal/creation/cglib/MethodInterceptorFilter,6,80,"            return new DelegatingMethod(method);
",2,0,0,1,2,1,0,2,0,4,36,7,0.07527,0
defect4j,mockito,org/mockito/internal/stubbing/BaseStubbing,6,14,"public abstract class BaseStubbing<T> implements OngoingStubbing<T>, DeprecatedOngoingStubbing<T> {
",4,0,0,0,1,2,0,8,0,14,99,1,0.07504,0
defect4j,mockito,org/mockito/internal/stubbing/OngoingStubbingImpl,6,19,"    public OngoingStubbingImpl(InvocationContainerImpl invocationContainerImpl) {
",4,0,0,1,3,1,0,2,0,7,77,2,0.07504,0
defect4j,mockito,org/mockito/internal/stubbing/OngoingStubbingImpl,6,20,"        this.invocationContainerImpl = invocationContainerImpl;
",4,0,0,0,0,0,0,0,0,5,55,4,0.07504,0
defect4j,mockito,org/mockito/internal/stubbing/OngoingStubbingImpl,6,21,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.07504,0
defect4j,mockito,org/mockito/internal/progress/ThreadSafeMockingProgress,6,28,"        threadSafely().reportOngoingStubbing(iOngoingStubbing);
",0,0,0,2,4,0,6,0,0,6,55,5,0.07504,0
defect4j,mockito,org/mockito/internal/progress/ThreadSafeMockingProgress,6,29,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.07504,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,30,"        this.iOngoingStubbing = iOngoingStubbing;
",4,0,0,0,0,0,0,0,0,5,41,4,0.07504,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,31,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.07504,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,82,"        invocationContainerImpl.setInvocationForPotentialStubbing(invocationMatcher);
",0,0,0,1,2,0,6,0,0,6,77,5,0.07504,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,83,"        OngoingStubbingImpl<T> ongoingStubbing = new OngoingStubbingImpl<T>(invocationContainerImpl);
",4,0,0,1,2,0,0,8,0,12,93,4,0.07504,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,84,"        mockingProgress.reportOngoingStubbing(ongoingStubbing);
",0,0,0,1,2,0,6,0,0,6,55,5,0.07504,0
defect4j,mockito,org/mockito/internal/handler/NullResultGuardian,6,29,"        Object result = delegate.handle(invocation);
",2,0,0,1,2,0,6,2,0,10,44,4,0.07492,0
defect4j,mockito,org/mockito/internal/handler/NullResultGuardian,6,30,"        Class<?> returnType = invocation.getMethod().getReturnType();
",2,0,0,2,4,0,6,2,0,10,61,4,0.07492,0
defect4j,mockito,org/mockito/internal/handler/NullResultGuardian,6,31,"        if(result == null && returnType.isPrimitive()) {
",2,2,0,2,5,0,4,0,0,8,48,4,0.07492,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,6,38,"            Object returnedValue = mockHandler.handle(invocation);
",2,0,0,1,2,0,6,2,0,10,54,6,0.07492,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,6,39,"            notifyMethodCall(invocation, returnedValue);
",0,0,0,1,2,0,6,0,0,6,44,7,0.07492,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,6,40,"            return returnedValue;
",2,0,0,0,0,1,0,0,0,2,21,6,0.07492,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,6,49,"		for (InvocationListener listener : invocationListeners) {
",4,0,0,1,3,0,0,2,0,6,57,4,0.07492,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,6,56,"	}
",0,0,0,0,1,0,0,0,0,0,1,3,0.07492,0
defect4j,mockito,org/mockito/internal/creation/cglib/MethodInterceptorFilter,6,59,"        return handler.handle(invocation);
",0,0,0,1,2,1,6,0,0,6,34,5,0.07492,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,77,"        synchronized (stubbed) {
",2,0,0,1,3,0,0,0,0,2,24,4,0.07447,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,78,"            for (StubbedInvocationMatcher s : stubbed) {
",4,0,0,1,3,0,0,2,0,6,44,6,0.07447,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,54,"            return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.07436,0
defect4j,mockito,org/mockito/internal/verification/DefaultRegisteredInvocations,6,24,"        synchronized (invocations) {
",2,0,0,1,3,0,0,0,0,2,28,4,0.07391,0
defect4j,mockito,org/mockito/internal/verification/DefaultRegisteredInvocations,6,25,"            invocations.add(invocation);
",0,0,0,1,2,0,6,0,0,6,28,7,0.07391,0
defect4j,mockito,org/mockito/internal/verification/DefaultRegisteredInvocations,6,26,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.07391,0
defect4j,mockito,org/mockito/internal/verification/DefaultRegisteredInvocations,6,27,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.07391,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,40,"        registeredInvocations.add(invocation.getInvocation());
",0,0,0,2,4,0,8,0,0,8,54,5,0.07346,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,41,"        this.invocationForStubbing = invocation;
",4,0,0,0,0,0,0,0,0,5,40,4,0.07346,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,42,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.07346,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,41,"            return Collections.emptyList();
",0,0,0,1,2,1,4,0,0,4,31,7,0.07324,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,64,"        mockingProgress.validateState();
",0,0,0,1,2,0,4,0,0,4,32,5,0.07303,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,67,"        if (verificationMode != null) {
",2,1,0,1,3,0,0,0,0,3,31,4,0.07303,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,59,"        InvocationMatcher invocationMatcher = matchersBinder.bindMatchers(
",2,0,0,0,1,0,4,2,0,8,66,4,0.07281,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,57,"        VerificationMode verificationMode = mockingProgress.pullVerificationMode();
",2,0,0,1,2,0,4,2,0,8,75,4,0.07249,0
defect4j,mockito,org/mockito/internal/progress/ThreadSafeMockingProgress,6,40,"        return threadSafely().pullVerificationMode();
",0,0,0,2,4,1,4,0,0,4,45,5,0.07227,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,53,"        if (verificationMode == null) {
",2,1,0,1,3,0,0,0,0,3,31,4,0.07216,0
